ship_type,route_id,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,speed,load,operational_cost
Tanker Ship,Warri-Bonny,56.97,HFO,2916.22,8019.6,Stormy,70.06,18.1,55.09,1458.11
Tanker Ship,Escravos-Lagos,66.84,Methanol,5843.04,14461.52,Stormy,89.61,21.7,68.01,4090.13
Tanker Ship,Port Harcourt-Lagos,381.96,HFO,6569.78,18066.9,Calm,85.12,11.6,63.52,3284.89
Tanker Ship,Port Harcourt-Lagos,363.68,Ammonia,44902.23,6174.06,Stormy,86.87,21.42,92.14,40412.01
Tanker Ship,Warri-Bonny,333.76,Hydrogen,45843.86,0.0,Calm,70.7,18.12,65.67,68765.79
Tanker Ship,Lagos-Apapa,437.8,Diesel,41127.54,107445.7,Stormy,77.9,24.44,89.45,24676.52
Tanker Ship,Lagos-Apapa,69.56,HFO,3667.82,10086.51,Calm,92.39,15.13,94.59,1833.91
Tanker Ship,Escravos-Lagos,332.91,Methanol,21932.87,54283.85,Calm,78.96,19.49,71.69,15353.01
Tanker Ship,Port Harcourt-Lagos,422.29,Diesel,51004.73,133249.86,Moderate,84.8,23.98,95.5,30602.84
Tanker Ship,Escravos-Lagos,310.5,Ammonia,9951.1,1368.28,Moderate,92.14,11.54,68.87,8955.99
Tanker Ship,Lagos-Apapa,325.38,HFO,40746.16,112051.94,Calm,74.02,24.06,98.2,20373.08
Tanker Ship,Port Harcourt-Lagos,207.58,HFO,11738.27,32280.24,Stormy,72.44,20.32,54.46,5869.14
Tanker Ship,Port Harcourt-Lagos,106.48,Hydrogen,6562.15,0.0,Stormy,89.38,11.02,84.35,9843.22
Surfer Boat,Port Harcourt-Lagos,146.74,LNG,2179.35,4494.91,Moderate,83.14,14.51,74.69,980.71
Surfer Boat,Escravos-Lagos,130.97,Methanol,3632.8,8991.18,Stormy,89.33,20.62,69.38,2542.96
Surfer Boat,Escravos-Lagos,117.09,Diesel,982.21,2566.02,Moderate,89.97,11.01,81.64,589.33
Surfer Boat,Lagos-Apapa,183.03,LNG,4079.01,8412.96,Stormy,87.29,18.73,85.19,1835.55
Surfer Boat,Port Harcourt-Lagos,150.55,LNG,2175.66,4487.3,Moderate,71.64,15.19,50.22,979.05
Surfer Boat,Port Harcourt-Lagos,31.27,LNG,836.27,1724.81,Stormy,75.56,19.31,58.35,376.32
Surfer Boat,Warri-Bonny,199.91,LNG,1344.69,2773.42,Stormy,92.46,10.69,85.65,605.11
Surfer Boat,Port Harcourt-Lagos,87.18,LNG,4002.61,8255.38,Stormy,88.56,23.07,83.32,1801.17
Surfer Boat,Port Harcourt-Lagos,105.12,Diesel,7020.09,18339.99,Moderate,78.14,24.6,98.3,4212.05
Surfer Boat,Port Harcourt-Lagos,32.5,Diesel,1392.16,3637.02,Moderate,86.15,24.53,88.05,835.3
Surfer Boat,Escravos-Lagos,127.28,Methanol,5977.69,14794.78,Moderate,86.08,21.24,97.54,4184.38
Surfer Boat,Port Harcourt-Lagos,169.85,HFO,2036.98,5601.7,Moderate,86.52,11.95,85.13,1018.49
Surfer Boat,Warri-Bonny,188.84,LNG,3960.21,8167.93,Stormy,80.93,21.37,64.9,1782.09
Surfer Boat,Warri-Bonny,165.63,HFO,694.43,1909.68,Moderate,83.62,10.37,55.27,347.22
Surfer Boat,Warri-Bonny,86.77,LNG,701.94,1447.75,Moderate,70.81,10.33,89.09,315.87
Surfer Boat,Port Harcourt-Lagos,97.27,Methanol,2231.98,5524.15,Calm,91.26,14.85,82.21,1562.39
Surfer Boat,Escravos-Lagos,184.51,HFO,3337.81,9178.98,Calm,75.73,17.33,52.41,1668.9
Surfer Boat,Lagos-Apapa,127.45,HFO,3267.32,8985.13,Moderate,94.38,21.56,68.0,1633.66
Surfer Boat,Warri-Bonny,23.36,HFO,1054.52,2899.93,Stormy,94.56,20.25,97.84,527.26
Surfer Boat,Port Harcourt-Lagos,165.73,LNG,4045.37,8343.58,Moderate,92.37,16.69,75.02,1820.42
Surfer Boat,Port Harcourt-Lagos,197.25,Methanol,3898.12,9647.85,Calm,71.0,14.1,71.64,2728.68
Surfer Boat,Port Harcourt-Lagos,175.84,HFO,6365.87,17506.14,Calm,82.52,24.96,72.88,3182.94
Surfer Boat,Lagos-Apapa,64.04,Methanol,1477.05,3655.7,Calm,85.89,16.39,60.44,1033.94
Surfer Boat,Lagos-Apapa,94.2,Diesel,1417.39,3702.93,Moderate,77.1,16.77,68.44,850.43
Surfer Boat,Port Harcourt-Lagos,114.52,Diesel,1087.0,2839.79,Stormy,74.26,12.45,68.49,652.2
Surfer Boat,Lagos-Apapa,105.11,Ammonia,3822.76,525.63,Stormy,77.82,21.92,52.62,3440.48
Surfer Boat,Warri-Bonny,50.68,Diesel,1364.61,3565.04,Moderate,83.5,20.41,88.38,818.77
Surfer Boat,Lagos-Apapa,199.16,Diesel,2706.09,7069.66,Calm,80.75,13.31,70.83,1623.65
Surfer Boat,Escravos-Lagos,175.73,HFO,1318.59,3626.12,Stormy,92.99,11.24,91.11,659.3
Surfer Boat,Warri-Bonny,48.53,HFO,1559.58,4288.84,Stormy,87.03,20.21,92.52,779.79
Surfer Boat,Escravos-Lagos,26.09,Diesel,391.41,1022.56,Moderate,88.67,19.82,60.6,234.85
Surfer Boat,Warri-Bonny,24.71,HFO,400.52,1101.43,Stormy,92.46,14.1,82.87,200.26
Surfer Boat,Port Harcourt-Lagos,150.33,LNG,4947.62,10204.47,Moderate,78.43,24.26,73.61,2226.43
Surfer Boat,Lagos-Apapa,158.68,Diesel,2308.84,6031.84,Moderate,85.79,12.27,94.01,1385.3
Surfer Boat,Escravos-Lagos,175.33,LNG,3584.9,7393.86,Stormy,80.05,16.49,60.79,1613.2
Surfer Boat,Warri-Bonny,64.1,HFO,3052.61,8394.68,Moderate,71.07,24.15,83.89,1526.3
Oil Service Boat,Port Harcourt-Lagos,55.09,Diesel,1693.8,4425.05,Moderate,82.32,16.3,80.39,1016.28
Oil Service Boat,Warri-Bonny,99.99,LNG,4705.28,9704.64,Stormy,70.61,19.58,64.77,2117.38
Oil Service Boat,Lagos-Apapa,131.58,Hydrogen,8483.03,0.0,Moderate,94.5,15.96,56.83,12724.55
Oil Service Boat,Port Harcourt-Lagos,68.15,HFO,2285.15,6284.16,Calm,80.78,14.11,82.58,1142.58
Oil Service Boat,Lagos-Apapa,93.39,Ammonia,11062.31,1521.07,Moderate,94.24,24.76,86.93,9956.08
Oil Service Boat,Port Harcourt-Lagos,124.49,LNG,4131.77,8521.78,Moderate,82.55,16.14,65.78,1859.3
Oil Service Boat,Escravos-Lagos,84.89,LNG,8710.36,17965.12,Moderate,92.3,23.41,82.24,3919.66
Oil Service Boat,Warri-Bonny,78.78,LNG,1817.77,3749.15,Stormy,77.9,13.45,69.76,818.0
Oil Service Boat,Lagos-Apapa,67.77,HFO,1720.18,4730.5,Calm,72.88,13.2,85.66,860.09
Oil Service Boat,Escravos-Lagos,85.83,HFO,965.75,2655.81,Stormy,76.2,10.47,59.96,482.88
Oil Service Boat,Escravos-Lagos,144.88,LNG,10561.92,21783.96,Calm,80.26,19.78,94.51,4752.86
Oil Service Boat,Warri-Bonny,28.52,Diesel,731.65,1911.44,Calm,77.11,15.53,64.37,438.99
Oil Service Boat,Lagos-Apapa,47.93,Ammonia,4976.41,684.26,Calm,78.61,22.97,68.39,4478.77
Oil Service Boat,Port Harcourt-Lagos,26.53,Diesel,589.0,1538.76,Stormy,80.25,17.1,52.9,353.4
Oil Service Boat,Port Harcourt-Lagos,117.71,HFO,7883.95,21680.86,Moderate,73.32,24.52,55.58,3941.98
Oil Service Boat,Warri-Bonny,67.04,Methanol,2035.6,5038.11,Stormy,87.78,12.78,75.79,1424.92
Oil Service Boat,Escravos-Lagos,107.12,Diesel,5128.52,13398.26,Moderate,84.63,23.03,63.38,3077.11
Oil Service Boat,Warri-Bonny,91.89,LNG,7300.2,15056.66,Moderate,85.75,21.65,91.77,3285.09
Oil Service Boat,Lagos-Apapa,70.54,LNG,3093.39,6380.12,Calm,83.83,21.56,50.73,1392.03
Oil Service Boat,Lagos-Apapa,118.59,Ammonia,11317.71,1556.19,Stormy,93.36,22.67,68.95,10185.94
Oil Service Boat,Port Harcourt-Lagos,126.17,Methanol,7272.65,17999.81,Calm,90.27,21.42,66.87,5090.85
Oil Service Boat,Warri-Bonny,111.52,LNG,4265.89,8798.4,Stormy,88.85,19.39,50.97,1919.65
Oil Service Boat,Lagos-Apapa,121.05,LNG,1897.06,3912.69,Stormy,91.71,11.97,56.22,853.68
Oil Service Boat,Warri-Bonny,126.45,Ammonia,2832.21,389.43,Moderate,78.75,10.49,70.68,2548.99
Oil Service Boat,Port Harcourt-Lagos,146.92,Diesel,12199.33,31870.75,Moderate,94.16,23.81,74.64,7319.6
Oil Service Boat,Lagos-Apapa,39.14,HFO,1900.99,5227.72,Calm,76.4,19.25,70.21,950.5
Oil Service Boat,Port Harcourt-Lagos,29.32,Diesel,2073.06,5415.87,Stormy,88.73,21.95,76.55,1243.84
Oil Service Boat,Lagos-Apapa,23.48,HFO,1026.3,2822.32,Stormy,84.96,17.22,79.76,513.15
Oil Service Boat,Escravos-Lagos,118.88,LNG,1637.3,3376.93,Calm,90.43,11.76,50.5,736.78
Oil Service Boat,Port Harcourt-Lagos,115.76,LNG,2541.98,5242.83,Stormy,73.54,11.88,73.2,1143.89
Oil Service Boat,Escravos-Lagos,64.62,LNG,4627.56,9544.34,Calm,89.78,20.28,98.17,2082.4
Oil Service Boat,Warri-Bonny,85.26,HFO,2923.22,8038.86,Calm,93.51,16.45,75.95,1461.61
Oil Service Boat,Port Harcourt-Lagos,85.23,Methanol,2703.1,6690.17,Calm,93.14,13.01,83.88,1892.17
Oil Service Boat,Escravos-Lagos,64.89,Diesel,1869.82,4884.9,Moderate,86.2,17.37,65.59,1121.89
Oil Service Boat,Port Harcourt-Lagos,100.23,LNG,1922.14,3964.41,Calm,84.45,10.96,88.7,864.96
Oil Service Boat,Port Harcourt-Lagos,119.56,LNG,8398.15,17321.18,Stormy,81.55,18.73,88.65,3779.17
Fishing Trawler,Escravos-Lagos,101.68,Diesel,2354.47,6151.05,Calm,92.42,14.03,76.06,1412.68
Fishing Trawler,Port Harcourt-Lagos,199.96,HFO,11353.32,31221.63,Moderate,87.14,21.96,98.8,5676.66
Fishing Trawler,Lagos-Apapa,94.58,HFO,1910.98,5255.2,Stormy,77.79,14.66,56.28,955.49
Fishing Trawler,Warri-Bonny,158.15,Methanol,3789.8,9379.76,Calm,90.28,16.83,50.85,2652.86
Fishing Trawler,Escravos-Lagos,81.07,Ammonia,1411.2,194.04,Stormy,90.41,10.17,88.51,1270.08
Fishing Trawler,Lagos-Apapa,79.62,LNG,1439.2,2968.35,Moderate,84.6,11.09,90.36,647.64
Fishing Trawler,Warri-Bonny,187.55,HFO,4384.68,12057.87,Calm,94.95,15.89,56.01,2192.34
Fishing Trawler,Escravos-Lagos,86.36,Diesel,2138.75,5587.48,Moderate,76.68,17.2,63.28,1283.25
Fishing Trawler,Warri-Bonny,116.35,Methanol,3753.21,9289.19,Calm,76.55,19.0,50.88,2627.25
Fishing Trawler,Lagos-Apapa,67.59,Methanol,1797.62,4449.11,Moderate,93.61,14.37,64.67,1258.33
Fishing Trawler,Port Harcourt-Lagos,176.6,HFO,9644.68,26522.87,Stormy,74.52,20.42,88.66,4822.34
Fishing Trawler,Escravos-Lagos,68.35,HFO,4430.4,12183.6,Moderate,75.12,22.9,75.9,2215.2
Fishing Trawler,Escravos-Lagos,132.29,Methanol,6131.59,15175.69,Moderate,90.86,21.7,67.4,4292.11
Fishing Trawler,Lagos-Apapa,51.81,Diesel,449.99,1175.6,Calm,84.32,10.59,68.59,269.99
Fishing Trawler,Escravos-Lagos,89.31,Diesel,1978.48,5168.78,Stormy,77.07,17.21,50.07,1187.09
Fishing Trawler,Port Harcourt-Lagos,187.46,HFO,1977.2,5437.3,Calm,93.94,11.57,64.99,988.6
Fishing Trawler,Escravos-Lagos,111.39,LNG,2594.21,5350.56,Moderate,83.11,13.63,82.32,1167.39
Fishing Trawler,Lagos-Apapa,191.89,Ammonia,26075.71,3585.41,Moderate,79.38,24.8,98.71,23468.14
Fishing Trawler,Port Harcourt-Lagos,166.94,Hydrogen,9912.16,0.0,Moderate,83.32,12.14,92.35,14868.24
Fishing Trawler,Lagos-Apapa,148.18,LNG,3899.79,8043.32,Stormy,89.11,17.48,51.18,1754.91
Fishing Trawler,Escravos-Lagos,119.4,LNG,6489.75,13385.11,Stormy,85.51,19.27,94.93,2920.39
Fishing Trawler,Warri-Bonny,142.52,HFO,9138.28,25130.27,Moderate,94.15,20.54,89.16,4569.14
Fishing Trawler,Escravos-Lagos,187.75,LNG,9661.45,19926.74,Moderate,72.93,18.39,89.02,4347.65
Fishing Trawler,Escravos-Lagos,53.55,Diesel,506.4,1322.97,Calm,94.17,10.15,72.9,303.84
Tanker Ship,Escravos-Lagos,171.96,LNG,7785.16,16056.89,Stormy,73.12,14.9,69.9,3503.32
Tanker Ship,Lagos-Apapa,383.81,Diesel,18675.4,48789.48,Moderate,88.24,17.77,65.15,11205.24
Tanker Ship,Lagos-Apapa,408.78,HFO,8149.31,22410.6,Moderate,74.94,11.32,53.28,4074.66
Tanker Ship,Port Harcourt-Lagos,372.93,HFO,15530.33,42708.41,Calm,86.19,15.26,61.41,7765.16
Tanker Ship,Lagos-Apapa,292.04,Diesel,3996.95,10442.03,Stormy,85.86,10.5,62.33,2398.17
Tanker Ship,Warri-Bonny,117.82,HFO,3137.05,8626.89,Calm,83.83,11.18,74.2,1568.52
Tanker Ship,Warri-Bonny,92.48,HFO,5834.88,16045.92,Stormy,73.82,15.95,87.37,2917.44
Tanker Ship,Warri-Bonny,69.7,Hydrogen,5315.23,0.0,Moderate,77.13,11.99,73.69,7972.84
Tanker Ship,Escravos-Lagos,475.63,Diesel,22696.17,59293.74,Calm,78.67,18.51,52.89,13617.7
Tanker Ship,Port Harcourt-Lagos,116.15,LNG,13871.49,28609.95,Calm,76.24,20.34,97.89,6242.17
Tanker Ship,Port Harcourt-Lagos,177.01,Ammonia,22136.09,3043.71,Calm,87.45,22.01,97.14,19922.48
Tanker Ship,Lagos-Apapa,244.89,Hydrogen,17967.57,0.0,Moderate,75.49,13.0,89.26,26951.36
Surfer Boat,Port Harcourt-Lagos,157.98,LNG,3030.82,6251.07,Stormy,90.67,12.51,99.57,1363.87
Surfer Boat,Warri-Bonny,109.14,Methanol,1367.3,3384.07,Calm,75.85,11.57,77.22,957.11
Surfer Boat,Warri-Bonny,75.36,Diesel,1626.09,4248.16,Calm,73.9,19.55,98.14,975.65
Surfer Boat,Escravos-Lagos,144.38,Diesel,3692.52,9646.71,Moderate,90.36,20.6,53.78,2215.51
Surfer Boat,Lagos-Apapa,28.32,Diesel,170.86,446.37,Moderate,70.81,10.47,68.28,102.52
Surfer Boat,Lagos-Apapa,63.5,LNG,2567.97,5296.44,Moderate,75.42,24.04,61.27,1155.59
Surfer Boat,Escravos-Lagos,105.68,LNG,555.16,1145.02,Moderate,85.23,10.78,59.79,249.82
Surfer Boat,Escravos-Lagos,75.9,Diesel,1565.56,4090.03,Stormy,78.89,18.12,57.04,939.34
Surfer Boat,Port Harcourt-Lagos,46.62,HFO,1620.07,4455.19,Calm,81.54,20.64,81.12,810.04
Surfer Boat,Escravos-Lagos,56.33,LNG,3043.82,6277.88,Stormy,73.96,23.06,89.07,1369.72
Surfer Boat,Escravos-Lagos,164.18,HFO,3713.82,10213.01,Stormy,78.36,20.71,78.91,1856.91
Surfer Boat,Lagos-Apapa,121.94,LNG,3194.76,6589.19,Calm,74.12,22.03,57.35,1437.64
Surfer Boat,Escravos-Lagos,148.03,LNG,3591.12,7406.68,Moderate,79.66,15.09,90.56,1616.0
Surfer Boat,Lagos-Apapa,86.91,Methanol,4639.94,11483.85,Calm,77.17,22.22,81.8,3247.96
Surfer Boat,Lagos-Apapa,23.21,Methanol,232.5,575.44,Stormy,81.62,11.2,69.41,162.75
Surfer Boat,Port Harcourt-Lagos,154.44,Ammonia,9914.89,1363.3,Moderate,75.89,23.42,83.71,8923.4
Surfer Boat,Warri-Bonny,174.09,Diesel,2270.11,5930.66,Calm,72.94,18.21,63.0,1362.07
Surfer Boat,Lagos-Apapa,172.91,Methanol,5165.77,12785.28,Moderate,75.24,22.26,67.26,3616.04
Surfer Boat,Escravos-Lagos,122.24,LNG,2842.5,5862.66,Stormy,90.72,16.78,95.87,1279.12
Surfer Boat,Lagos-Apapa,20.17,HFO,436.46,1200.26,Calm,74.15,19.65,64.53,218.23
Surfer Boat,Port Harcourt-Lagos,67.19,HFO,1223.94,3365.84,Moderate,79.11,17.9,73.5,611.97
Surfer Boat,Warri-Bonny,70.84,Diesel,1867.38,4878.53,Stormy,84.14,20.97,94.51,1120.43
Surfer Boat,Lagos-Apapa,65.15,Diesel,510.21,1332.92,Stormy,89.9,11.22,85.39,306.13
Surfer Boat,Warri-Bonny,103.85,LNG,754.95,1557.08,Moderate,89.19,10.91,53.11,339.73
Surfer Boat,Lagos-Apapa,187.27,Methanol,1831.83,4533.78,Moderate,77.64,13.71,57.37,1282.28
Surfer Boat,Escravos-Lagos,113.78,HFO,673.21,1851.33,Stormy,81.55,12.39,50.39,336.6
Surfer Boat,Escravos-Lagos,132.24,HFO,4316.13,11869.36,Moderate,87.5,23.08,81.55,2158.06
Surfer Boat,Lagos-Apapa,193.96,Hydrogen,7199.52,0.0,Stormy,80.94,13.29,72.38,10799.28
Surfer Boat,Warri-Bonny,174.52,HFO,5992.94,16480.58,Moderate,92.95,24.64,56.71,2996.47
Surfer Boat,Escravos-Lagos,99.31,Diesel,2273.84,5940.41,Calm,86.53,15.05,97.9,1364.3
Surfer Boat,Warri-Bonny,193.19,LNG,1571.29,3240.79,Calm,83.8,12.73,76.48,707.08
Surfer Boat,Escravos-Lagos,179.92,LNG,5373.46,11082.76,Stormy,79.58,21.85,62.09,2418.06
Surfer Boat,Lagos-Apapa,50.37,HFO,1215.11,3341.55,Stormy,72.06,19.88,75.03,607.55
Surfer Boat,Escravos-Lagos,43.41,HFO,715.58,1967.84,Calm,74.96,17.47,83.98,357.79
Surfer Boat,Warri-Bonny,191.46,HFO,2986.83,8213.78,Moderate,70.7,18.33,53.81,1493.42
Surfer Boat,Port Harcourt-Lagos,49.69,LNG,934.99,1928.42,Stormy,77.91,20.79,63.74,420.75
Oil Service Boat,Escravos-Lagos,59.52,LNG,1912.97,3945.5,Stormy,72.45,13.43,90.35,860.84
Oil Service Boat,Port Harcourt-Lagos,92.18,HFO,7580.4,20846.1,Stormy,72.65,24.95,72.98,3790.2
Oil Service Boat,Lagos-Apapa,110.46,LNG,11178.8,23056.28,Moderate,82.94,24.62,77.33,5030.46
Oil Service Boat,Lagos-Apapa,147.09,Methanol,8303.26,20550.57,Calm,75.07,19.75,71.64,5812.28
Oil Service Boat,Port Harcourt-Lagos,44.07,HFO,804.25,2211.69,Calm,84.94,12.99,52.19,402.12
Oil Service Boat,Escravos-Lagos,113.41,Diesel,3945.78,10308.35,Moderate,84.21,20.2,58.29,2367.47
Oil Service Boat,Escravos-Lagos,52.62,LNG,1017.91,2099.44,Calm,91.97,11.08,72.28,458.06
Oil Service Boat,Port Harcourt-Lagos,30.08,Diesel,287.63,751.43,Moderate,92.52,10.46,60.46,172.58
Oil Service Boat,Warri-Bonny,70.57,Diesel,1371.59,3583.28,Stormy,94.07,13.87,52.5,822.95
Oil Service Boat,Lagos-Apapa,35.59,LNG,1794.27,3700.68,Stormy,70.09,16.94,92.18,807.42
Oil Service Boat,Port Harcourt-Lagos,98.74,Ammonia,13292.92,1827.78,Calm,87.67,23.02,99.06,11963.63
Oil Service Boat,Port Harcourt-Lagos,37.23,Methanol,2989.71,7399.53,Moderate,82.04,20.91,89.66,2092.8
Surfer Boat,Escravos-Lagos,187.13,LNG,5180.36,10684.49,Stormy,94.1,21.14,92.69,2331.16
Surfer Boat,Warri-Bonny,51.93,Methanol,1200.61,2971.51,Stormy,70.74,16.38,62.1,840.43
Surfer Boat,Port Harcourt-Lagos,190.81,Diesel,4616.59,12060.84,Stormy,90.34,15.19,98.03,2769.95
Surfer Boat,Escravos-Lagos,151.15,LNG,1894.87,3908.17,Moderate,78.2,15.57,59.85,852.69
Surfer Boat,Port Harcourt-Lagos,139.23,Diesel,5878.4,15357.32,Calm,87.09,24.81,97.57,3527.04
Surfer Boat,Escravos-Lagos,46.37,HFO,474.18,1304.0,Moderate,86.22,10.6,99.74,237.09
Surfer Boat,Warri-Bonny,78.62,Methanol,3930.33,9727.57,Moderate,90.25,23.01,85.59,2751.23
Surfer Boat,Port Harcourt-Lagos,125.45,LNG,5119.49,10558.95,Stormy,91.54,18.68,99.06,2303.77
Surfer Boat,Warri-Bonny,79.49,Diesel,1380.37,3606.22,Stormy,91.16,16.58,78.48,828.22
Surfer Boat,Lagos-Apapa,126.31,Ammonia,5423.73,745.76,Stormy,94.4,20.88,62.98,4881.36
Surfer Boat,Warri-Bonny,160.29,HFO,2813.07,7735.94,Calm,71.98,17.3,71.85,1406.54
Surfer Boat,Lagos-Apapa,95.66,Diesel,2299.18,6006.61,Stormy,77.95,23.1,79.68,1379.51
Surfer Boat,Port Harcourt-Lagos,180.42,HFO,4014.89,11040.95,Calm,90.55,23.51,53.65,2007.44
Surfer Boat,Lagos-Apapa,197.7,Methanol,4974.89,12312.85,Stormy,84.67,16.33,81.12,3482.42
Surfer Boat,Port Harcourt-Lagos,171.08,Methanol,3198.34,7915.89,Calm,94.79,14.15,99.06,2238.84
Surfer Boat,Port Harcourt-Lagos,60.37,Diesel,1374.37,3590.54,Calm,75.57,18.89,59.51,824.62
Surfer Boat,Lagos-Apapa,81.84,LNG,3214.7,6630.32,Stormy,91.28,23.69,89.63,1446.62
Surfer Boat,Warri-Bonny,80.68,Diesel,1089.38,2846.01,Calm,91.7,13.16,95.39,653.63
Surfer Boat,Warri-Bonny,179.28,Methanol,7212.65,17851.31,Stormy,84.27,19.34,97.19,5048.85
Surfer Boat,Port Harcourt-Lagos,144.84,Diesel,5484.3,14327.73,Calm,74.05,19.47,98.01,3290.58
Surfer Boat,Escravos-Lagos,57.14,Diesel,1873.74,4895.15,Calm,92.83,21.0,76.07,1124.24
Surfer Boat,Port Harcourt-Lagos,124.1,Ammonia,2806.17,385.85,Moderate,81.15,11.97,98.87,2525.55
Surfer Boat,Escravos-Lagos,60.21,Diesel,2235.59,5840.48,Moderate,76.89,20.74,87.87,1341.35
Surfer Boat,Warri-Bonny,69.27,HFO,2270.37,6243.52,Stormy,73.11,23.64,58.08,1135.18
Surfer Boat,Escravos-Lagos,163.47,LNG,2128.6,4390.24,Calm,74.43,12.7,73.85,957.87
Surfer Boat,Port Harcourt-Lagos,129.25,Hydrogen,4408.27,0.0,Stormy,81.81,13.56,85.92,6612.41
Surfer Boat,Escravos-Lagos,119.72,Diesel,4304.52,11245.56,Moderate,91.68,24.57,62.37,2582.71
Surfer Boat,Escravos-Lagos,38.54,HFO,436.02,1199.05,Moderate,87.03,12.71,82.03,218.01
Surfer Boat,Escravos-Lagos,23.76,Diesel,1143.39,2987.11,Moderate,74.35,22.82,83.33,686.03
Surfer Boat,Lagos-Apapa,89.14,LNG,2004.52,4134.32,Calm,81.0,17.38,58.13,902.03
Surfer Boat,Port Harcourt-Lagos,137.0,HFO,2326.6,6398.15,Stormy,87.28,13.71,78.25,1163.3
Surfer Boat,Escravos-Lagos,169.2,LNG,5488.08,11319.16,Calm,75.98,23.06,88.58,2469.64
Surfer Boat,Escravos-Lagos,45.17,Hydrogen,2672.07,0.0,Stormy,72.07,16.68,74.94,4008.11
Surfer Boat,Port Harcourt-Lagos,82.46,Diesel,1100.74,2875.68,Calm,89.92,17.72,50.61,660.44
Surfer Boat,Warri-Bonny,126.66,Diesel,1398.38,3653.27,Stormy,89.45,15.39,50.45,839.03
Surfer Boat,Lagos-Apapa,144.01,Diesel,3270.98,8545.44,Stormy,84.14,18.89,67.85,1962.59
Tanker Ship,Escravos-Lagos,77.19,HFO,2770.26,7618.22,Moderate,81.04,12.45,96.31,1385.13
Tanker Ship,Warri-Bonny,243.28,Ammonia,11600.92,1595.13,Stormy,74.83,15.87,61.43,10440.83
Tanker Ship,Lagos-Apapa,453.83,Diesel,48220.29,125975.51,Moderate,89.89,24.54,81.72,28932.17
Tanker Ship,Escravos-Lagos,207.53,Diesel,5165.42,13494.66,Moderate,84.73,13.87,61.1,3099.25
Tanker Ship,Warri-Bonny,62.2,LNG,4877.98,10060.83,Moderate,85.0,19.85,66.08,2195.09
Tanker Ship,Port Harcourt-Lagos,142.76,Diesel,5642.93,14742.15,Stormy,81.01,14.88,92.4,3385.76
Tanker Ship,Port Harcourt-Lagos,253.8,LNG,32035.38,66072.97,Calm,72.7,21.6,86.44,14415.92
Tanker Ship,Warri-Bonny,176.67,HFO,3369.94,9267.34,Stormy,71.3,11.96,54.77,1684.97
Tanker Ship,Lagos-Apapa,66.82,Methanol,9359.63,23165.08,Stormy,85.12,24.55,71.44,6551.74
Tanker Ship,Lagos-Apapa,399.87,Ammonia,16669.72,2292.09,Stormy,91.96,16.81,51.46,15002.75
Tanker Ship,Escravos-Lagos,416.07,LNG,12869.3,26542.93,Stormy,74.5,13.54,74.04,5791.18
Tanker Ship,Escravos-Lagos,68.69,Hydrogen,4880.81,0.0,Calm,93.26,11.1,83.12,7321.22
Tanker Ship,Lagos-Apapa,267.88,HFO,4830.25,13283.19,Calm,73.49,12.55,55.93,2415.12
Tanker Ship,Port Harcourt-Lagos,465.49,Diesel,23628.1,61728.41,Calm,82.08,17.8,64.44,14176.86
Tanker Ship,Port Harcourt-Lagos,330.35,LNG,16491.44,34013.6,Stormy,86.26,15.06,69.89,7421.15
Tanker Ship,Escravos-Lagos,161.34,LNG,24774.09,51096.56,Moderate,80.3,22.43,95.98,11148.34
Tanker Ship,Warri-Bonny,232.27,Diesel,10692.87,27935.12,Moderate,85.97,16.46,99.66,6415.72
Tanker Ship,Lagos-Apapa,103.37,Diesel,2340.4,6114.3,Calm,89.12,13.73,52.25,1404.24
Tanker Ship,Lagos-Apapa,320.47,HFO,22239.46,61158.52,Calm,81.36,19.26,88.05,11119.73
Tanker Ship,Port Harcourt-Lagos,120.15,Diesel,6353.26,16597.89,Stormy,78.69,20.6,68.59,3811.96
Tanker Ship,Warri-Bonny,251.97,HFO,5098.49,14020.85,Moderate,76.72,12.51,69.62,2549.24
Tanker Ship,Lagos-Apapa,307.97,Methanol,11771.73,29135.03,Moderate,93.58,12.51,87.71,8240.21
Tanker Ship,Lagos-Apapa,462.52,HFO,8938.64,24581.26,Calm,81.71,10.55,95.92,4469.32
Tanker Ship,Lagos-Apapa,320.74,HFO,41003.86,112760.62,Calm,92.27,21.05,97.55,20501.93
Tanker Ship,Escravos-Lagos,148.58,LNG,10575.18,21811.31,Moderate,84.93,19.96,78.86,4758.83
Tanker Ship,Port Harcourt-Lagos,90.38,LNG,5640.34,11633.2,Calm,72.7,17.12,67.86,2538.15
Tanker Ship,Warri-Bonny,58.17,Ammonia,10390.09,1428.64,Stormy,81.47,22.66,89.38,9351.08
Tanker Ship,Port Harcourt-Lagos,333.44,LNG,29451.24,60743.18,Moderate,70.45,22.09,62.55,13253.06
Tanker Ship,Warri-Bonny,452.15,Diesel,29101.89,76028.69,Stormy,89.38,18.78,78.2,17461.13
Tanker Ship,Port Harcourt-Lagos,279.88,Methanol,21715.4,53745.62,Moderate,80.97,23.02,67.93,15200.78
Tanker Ship,Port Harcourt-Lagos,185.85,LNG,6369.49,13137.07,Stormy,90.1,13.09,82.83,2866.27
